investor_id,total_transactions,first_txn,last_txn,max_gap_days,avg_gap_days,at_risk_gap_count,total_invested,avg_sip_amount,is_at_risk,risk_tier
INV000293,12,2024-01-09,2025-05-23,126.0,45.45454545454545,6,1168787,97398.91666666667,True,Churned
INV000294,7,2024-02-13,2025-02-21,156.0,62.333333333333336,3,645749,92249.85714285714,True,Churned
INV000295,3,2024-03-31,2024-07-06,89.0,48.5,1,195552,65184.0,True,High Risk
INV000296,8,2024-02-18,2025-04-03,111.0,58.57142857142857,5,1706946,213368.25,True,Churned
INV000297,9,2024-02-01,2025-04-29,116.0,56.625,5,928050,103116.66666666667,True,Churned
INV000298,6,2024-03-15,2025-03-20,118.0,74.0,5,74176,12362.666666666666,True,Churned
INV000299,11,2024-01-20,2025-05-22,118.0,48.8,7,1337619,121601.72727272728,True,Churned
INV000300,3,2024-06-21,2024-11-21,131.0,76.5,1,14575,4858.333333333333,True,Churned
INV000301,7,2024-08-25,2025-05-26,92.0,45.666666666666664,3,523438,74776.85714285714,True,Churned
INV000302,2,2024-05-30,2024-06-24,25.0,25.0,0,309373,154686.5,False,Active
INV000303,6,2024-01-17,2025-04-03,160.0,88.4,4,670626,111771.0,True,Churned
INV000304,10,2024-02-01,2025-05-24,204.0,53.111111111111114,4,1265097,126509.7,True,Churned
INV000305,9,2024-01-27,2025-01-13,122.0,44.0,4,765008,85000.88888888889,True,Churned
INV000306,3,2024-12-01,2025-05-02,115.0,76.0,2,11664,3888.0,True,Churned
INV000307,7,2024-01-07,2025-04-05,162.0,75.66666666666667,4,1411626,201660.85714285713,True,Churned
INV000308,7,2024-01-07,2025-05-17,212.0,82.66666666666667,4,540841,77263.0,True,Churned
INV000309,12,2024-01-08,2025-04-09,93.0,41.54545454545455,7,1259367,104947.25,True,Churned
INV000310,12,2024-02-25,2025-05-25,77.0,41.36363636363637,5,1787399,148949.91666666666,True,High Risk
INV000311,4,2024-01-25,2024-11-24,233.0,101.33333333333333,2,142879,35719.75,True,Churned
INV000312,8,2024-02-02,2025-05-26,140.0,68.42857142857143,6,1201938,150242.25,True,Churned
INV000313,5,2024-01-02,2025-05-23,310.0,126.75,2,655226,131045.2,True,Churned
INV000314,9,2024-03-01,2025-04-07,106.0,50.25,5,971772,107974.66666666667,True,Churned
INV000315,5,2024-02-25,2024-10-09,113.0,56.75,3,255784,51156.8,True,Churned
INV000316,6,2024-03-06,2025-03-26,184.0,77.0,5,118055,19675.833333333332,True,Churned
INV000317,5,2024-03-07,2025-05-23,250.0,110.5,3,392240,78448.0,True,Churned
INV000318,8,2024-01-29,2025-05-30,124.0,69.57142857142857,5,466640,58330.0,True,Churned
INV000319,9,2024-02-17,2025-05-03,189.0,55.125,4,825578,91730.88888888889,True,Churned
INV000320,12,2024-01-27,2025-03-22,94.0,38.18181818181818,6,1910965,159247.08333333334,True,Churned
INV000321,12,2024-01-03,2025-05-04,117.0,44.27272727272727,6,1267701,105641.75,True,Churned
INV000322,4,2024-01-15,2025-03-21,206.0,143.66666666666666,3,431850,107962.5,True,Churned
INV000323,6,2024-07-10,2025-05-04,129.0,59.6,3,1068233,178038.83333333334,True,Churned
INV000324,3,2024-01-16,2025-05-30,385.0,250.0,2,356264,118754.66666666667,True,Churned
INV000325,3,2024-06-17,2025-01-30,138.0,113.5,2,44535,14845.0,True,Churned
INV000326,6,2024-03-27,2025-04-03,201.0,74.4,3,735272,122545.33333333333,True,Churned
INV000327,4,2024-01-13,2025-05-30,274.0,167.66666666666666,3,478040,119510.0,True,Churned
INV000328,12,2024-02-15,2025-01-05,67.0,29.545454545454547,4,541051,45087.583333333336,True,High Risk
INV000329,4,2024-01-31,2024-10-23,163.0,88.66666666666667,2,5399,1349.75,True,Churned
INV000330,9,2024-01-04,2025-03-24,133.0,55.625,4,1544463,171607.0,True,Churned
INV000331,11,2024-01-23,2025-05-14,163.0,47.7,3,773534,70321.27272727272,True,Churned
INV000332,6,2024-03-01,2025-01-17,208.0,64.4,2,591213,98535.5,True,Churned
INV000333,6,2024-02-14,2025-05-10,174.0,90.2,4,694900,115816.66666666667,True,Churned
INV000334,12,2024-04-14,2025-02-01,78.0,26.636363636363637,3,1770884,147573.66666666666,True,High Risk
INV000335,11,2024-01-25,2025-05-19,163.0,48.0,6,1467810,133437.27272727274,True,Churned
INV000336,2,2024-12-14,2025-05-13,150.0,150.0,1,3390,1695.0,True,Churned
INV000337,7,2024-03-15,2025-05-03,192.0,69.0,3,458922,65560.28571428571,True,Churned
INV000338,4,2024-12-08,2025-03-07,60.0,29.666666666666668,1,415921,103980.25,True,At Risk
INV000339,10,2024-01-02,2025-05-30,180.0,57.111111111111114,4,1005552,100555.2,True,Churned
INV000340,6,2024-03-31,2024-08-06,60.0,25.6,1,347164,57860.666666666664,True,At Risk
INV000341,11,2024-02-18,2025-05-24,191.0,46.1,3,475696,43245.09090909091,True,Churned
INV000342,1,2024-07-20,2024-07-20,,,0,7174,7174.0,False,New
INV000343,4,2024-02-10,2025-02-24,148.0,126.66666666666667,3,720449,180112.25,True,Churned
INV000344,10,2024-01-29,2025-02-03,155.0,41.22222222222222,3,1429887,142988.7,True,Churned
INV000345,1,2025-02-12,2025-02-12,,,0,4370,4370.0,False,New
INV000346,6,2024-01-19,2024-10-09,111.0,52.8,4,1172985,195497.5,True,Churned
INV000347,2,2024-10-13,2025-05-25,224.0,224.0,1,133664,66832.0,True,Churned
INV000348,4,2024-02-17,2025-01-11,180.0,109.66666666666667,3,305135,76283.75,True,Churned
INV000349,11,2024-01-02,2025-03-29,103.0,45.2,5,1551948,141086.18181818182,True,Churned
INV000350,2,2024-04-12,2024-07-06,85.0,85.0,1,16928,8464.0,True,High Risk
INV000351,8,2024-06-05,2025-05-18,142.0,49.57142857142857,3,630255,78781.875,True,Churned
INV000352,6,2024-03-02,2025-01-19,215.0,64.6,2,247916,41319.333333333336,True,Churned
INV000353,3,2024-05-19,2025-04-30,301.0,173.0,2,500797,166932.33333333334,True,Churned
INV000354,7,2024-01-29,2025-05-12,120.0,78.16666666666667,5,974461,139208.7142857143,True,Churned
INV000355,1,2025-05-23,2025-05-23,,,0,55250,55250.0,False,New
INV000356,8,2024-06-13,2025-03-12,157.0,38.857142857142854,2,770550,96318.75,True,Churned
INV000357,5,2024-03-15,2025-02-23,174.0,86.25,3,379725,75945.0,True,Churned
INV000358,2,2024-11-30,2025-02-26,88.0,88.0,1,333640,166820.0,True,High Risk
INV000359,10,2024-02-19,2025-04-27,112.0,48.111111111111114,5,147644,14764.4,True,Churned
INV000360,9,2024-01-10,2025-05-13,124.0,61.125,5,1465276,162808.44444444444,True,Churned
INV000361,6,2024-03-10,2024-10-26,108.0,46.0,2,1297014,216169.0,True,Churned
INV000362,2,2024-07-06,2025-03-27,264.0,264.0,1,501758,250879.0,True,Churned
INV000363,8,2024-02-12,2025-05-19,141.0,66.0,4,355671,44458.875,True,Churned
INV000364,4,2024-07-15,2025-01-20,100.0,63.0,3,443905,110976.25,True,Churned
INV000365,1,2024-11-16,2024-11-16,,,0,44320,44320.0,False,New
INV000366,8,2024-06-23,2025-02-24,150.0,35.142857142857146,2,688501,86062.625,True,Churned
INV000367,5,2024-01-09,2024-06-26,116.0,42.25,1,143245,28649.0,True,Churned
INV000368,2,2024-01-01,2025-05-24,509.0,509.0,1,357375,178687.5,True,Churned
INV000369,8,2024-01-21,2024-10-11,112.0,37.714285714285715,3,427741,53467.625,True,Churned
INV000370,6,2024-01-02,2025-04-13,257.0,93.4,5,554406,92401.0,True,Churned
INV000371,11,2024-01-18,2025-03-08,147.0,41.5,4,540463,49133.0,True,Churned
INV000372,10,2024-01-04,2025-01-24,121.0,42.888888888888886,4,728695,72869.5,True,Churned
INV000373,3,2024-07-13,2025-04-30,243.0,145.5,2,318848,106282.66666666667,True,Churned
INV000374,8,2024-01-20,2025-02-14,173.0,55.857142857142854,3,1367561,170945.125,True,Churned
INV000375,1,2024-05-20,2024-05-20,,,0,268483,268483.0,False,New
INV000376,3,2024-08-25,2025-03-26,155.0,106.5,2,526293,175431.0,True,Churned
INV000377,8,2024-02-23,2025-04-28,202.0,61.42857142857143,4,1199665,149958.125,True,Churned
INV000378,6,2024-02-01,2024-09-23,88.0,47.0,3,867796,144632.66666666666,True,High Risk
INV000379,4,2024-02-21,2025-01-22,248.0,112.0,2,405119,101279.75,True,Churned
INV000380,7,2024-01-18,2025-05-17,191.0,80.83333333333333,4,263416,37630.857142857145,True,Churned
INV000381,2,2024-07-11,2024-11-02,114.0,114.0,1,169253,84626.5,True,Churned
INV000382,2,2024-04-26,2024-07-05,70.0,70.0,1,240733,120366.5,True,High Risk
INV000383,10,2024-02-13,2025-05-29,127.0,52.333333333333336,6,1064317,106431.7,True,Churned
INV000384,7,2024-03-25,2025-03-07,110.0,57.833333333333336,4,642851,91835.85714285714,True,Churned
INV000385,5,2024-04-14,2025-01-17,147.0,69.5,2,211287,42257.4,True,Churned
INV000386,1,2024-01-04,2024-01-04,,,0,57205,57205.0,False,New
INV000387,9,2024-01-22,2025-02-09,108.0,48.0,4,1638380,182042.22222222222,True,Churned
INV000388,10,2024-02-27,2025-05-01,97.0,47.666666666666664,6,499712,49971.2,True,Churned
INV000389,6,2024-02-01,2025-05-21,220.0,95.0,4,140056,23342.666666666668,True,Churned
INV000390,8,2024-01-18,2025-01-19,79.0,52.42857142857143,6,1090714,136339.25,True,High Risk
INV000391,1,2025-03-16,2025-03-16,,,0,868,868.0,False,New
INV000392,12,2024-02-03,2025-05-18,144.0,42.72727272727273,4,1364227,113685.58333333333,True,Churned
INV000393,7,2024-01-19,2025-04-15,156.0,75.33333333333333,5,1630709,232958.42857142858,True,Churned
INV000394,11,2024-01-25,2025-04-10,174.0,44.1,4,1528067,138915.18181818182,True,Churned
INV000395,9,2024-01-26,2025-03-13,119.0,51.5,6,353000,39222.22222222222,True,Churned
INV000396,12,2024-01-24,2025-05-29,95.0,44.63636363636363,6,1713946,142828.83333333334,True,Churned
INV000397,6,2024-02-20,2025-05-01,205.0,87.2,4,704094,117349.0,True,Churned
INV000398,2,2024-09-21,2024-12-02,72.0,72.0,1,368513,184256.5,True,High Risk
INV000399,11,2024-01-08,2025-03-29,68.0,44.6,7,273222,24838.363636363636,True,High Risk
INV000400,10,2024-05-01,2025-03-10,82.0,34.77777777777778,4,1124301,112430.1,True,High Risk
INV000401,4,2025-03-21,2025-05-24,32.0,21.333333333333332,0,50948,12737.0,False,Active
INV000402,7,2024-08-21,2025-05-30,121.0,47.0,3,929661,132808.7142857143,True,Churned
INV000403,11,2024-01-29,2025-04-05,120.0,43.2,4,1849245,168113.18181818182,True,Churned
INV000404,2,2024-02-28,2025-02-17,355.0,355.0,1,61736,30868.0,True,Churned
INV000405,3,2024-01-15,2024-03-20,60.0,32.5,1,246813,82271.0,True,At Risk
INV000406,2,2024-08-01,2024-08-17,16.0,16.0,0,165780,82890.0,False,Active
INV000407,8,2024-02-03,2025-05-15,157.0,66.71428571428571,5,444857,55607.125,True,Churned
INV000408,7,2024-01-07,2024-12-05,125.0,55.5,3,166194,23742.0,True,Churned
INV000409,4,2024-01-28,2025-02-06,155.0,125.0,3,201679,50419.75,True,Churned
INV000410,8,2024-03-05,2025-04-03,152.0,56.285714285714285,3,1084023,135502.875,True,Churned
INV000411,6,2024-02-12,2024-11-25,101.0,57.4,3,359572,59928.666666666664,True,Churned
INV000412,9,2024-07-06,2025-05-08,69.0,38.25,5,192321,21369.0,True,High Risk
INV000413,10,2024-01-11,2025-04-19,159.0,51.55555555555556,4,688437,68843.7,True,Churned
INV000414,11,2024-01-12,2025-04-20,219.0,46.4,4,872507,79318.81818181818,True,Churned
INV000415,10,2024-01-13,2025-05-01,128.0,52.666666666666664,6,270002,27000.2,True,Churned
INV000416,2,2024-09-10,2025-01-07,119.0,119.0,1,4016,2008.0,True,Churned
INV000417,7,2024-06-22,2025-05-01,157.0,52.166666666666664,3,716138,102305.42857142857,True,Churned
INV000418,9,2024-01-16,2025-04-05,126.0,55.625,4,1045868,116207.55555555556,True,Churned
INV000419,5,2024-04-26,2025-04-27,201.0,91.5,2,330546,66109.2,True,Churned
INV000420,1,2024-02-02,2024-02-02,,,0,15774,15774.0,False,New
INV000421,7,2024-01-16,2025-05-11,202.0,80.16666666666667,4,1113182,159026.0,True,Churned
INV000422,1,2024-01-20,2024-01-20,,,0,4429,4429.0,False,New
INV000423,3,2024-03-01,2025-03-11,265.0,187.5,2,15602,5200.666666666667,True,Churned
INV000424,2,2024-10-05,2025-01-13,100.0,100.0,1,453564,226782.0,True,Churned
INV000425,7,2024-06-07,2025-05-11,215.0,56.333333333333336,2,1344456,192065.14285714287,True,Churned
INV000426,3,2024-03-27,2024-10-23,171.0,105.0,2,365216,121738.66666666667,True,Churned
INV000427,11,2024-02-04,2025-03-21,82.0,41.1,5,1139710,103610.0,True,High Risk
INV000428,11,2024-01-01,2025-04-26,154.0,48.1,4,984414,89492.18181818182,True,Churned
INV000429,8,2024-01-19,2025-02-11,171.0,55.57142857142857,4,663655,82956.875,True,Churned
INV000430,6,2024-01-22,2025-05-09,264.0,94.6,4,587853,97975.5,True,Churned
INV000431,8,2024-01-03,2025-02-21,98.0,59.285714285714285,6,1046507,130813.375,True,Churned
INV000432,7,2024-01-09,2025-04-23,195.0,78.33333333333333,3,908220,129745.71428571429,True,Churned
INV000433,5,2024-05-03,2025-01-24,166.0,66.5,2,31556,6311.2,True,Churned
INV000434,1,2024-03-05,2024-03-05,,,0,2353,2353.0,False,New
INV000435,1,2025-03-09,2025-03-09,,,0,59022,59022.0,False,New
INV000436,6,2024-08-02,2025-05-21,170.0,58.4,2,289593,48265.5,True,Churned
INV000437,9,2024-01-01,2025-05-04,277.0,61.125,3,839479,93275.44444444444,True,Churned
INV000438,4,2024-06-01,2025-03-29,117.0,100.33333333333333,3,160823,40205.75,True,Churned
INV000439,12,2024-03-20,2025-04-03,68.0,34.45454545454545,5,1803813,150317.75,True,High Risk
INV000440,12,2024-01-17,2025-05-24,116.0,44.81818181818182,5,999123,83260.25,True,Churned
INV000441,8,2024-02-28,2025-04-28,151.0,60.714285714285715,4,591940,73992.5,True,Churned
INV000442,4,2024-02-16,2025-04-26,193.0,145.0,3,309021,77255.25,True,Churned
INV000443,5,2024-01-14,2025-05-25,331.0,124.25,3,392758,78551.6,True,Churned
INV000444,11,2024-04-26,2025-04-27,97.0,36.6,3,925543,84140.27272727272,True,Churned
INV000445,11,2024-01-24,2025-04-30,104.0,46.2,6,90603,8236.636363636364,True,Churned
INV000446,10,2024-02-13,2025-02-15,95.0,40.888888888888886,4,1160735,116073.5,True,Churned
INV000447,1,2024-10-07,2024-10-07,,,0,348979,348979.0,False,New
INV000448,5,2024-02-24,2025-03-30,332.0,100.0,1,1111616,222323.2,True,Churned
INV000449,8,2024-01-23,2025-05-25,142.0,69.71428571428571,6,557811,69726.375,True,Churned
INV000450,2,2024-03-06,2024-04-06,31.0,31.0,0,433111,216555.5,False,Active
INV000451,2,2024-01-27,2024-02-29,33.0,33.0,0,645705,322852.5,False,Active
INV000452,12,2024-03-09,2025-04-08,93.0,35.90909090909091,4,511792,42649.333333333336,True,Churned
INV000453,8,2024-07-02,2025-04-22,108.0,42.0,3,777404,97175.5,True,Churned
INV000454,6,2024-01-03,2025-04-12,291.0,93.0,4,405276,67546.0,True,Churned
INV000455,3,2024-06-21,2025-02-22,171.0,123.0,2,565404,188468.0,True,Churned
INV000456,6,2024-02-17,2024-10-11,75.0,47.4,3,113067,18844.5,True,High Risk
INV000457,12,2024-02-25,2025-05-27,151.0,41.54545454545455,4,1265388,105449.0,True,Churned
INV000458,12,2024-01-20,2025-04-26,92.0,42.0,5,1520950,126745.83333333333,True,Churned
INV000459,5,2024-04-22,2025-02-23,195.0,76.75,2,387405,77481.0,True,Churned
INV000460,12,2024-02-03,2025-05-22,227.0,43.09090909090909,3,2003584,166965.33333333334,True,Churned
INV000461,3,2024-01-05,2024-05-19,90.0,67.5,2,98422,32807.333333333336,True,High Risk
INV000462,2,2024-04-23,2024-07-11,79.0,79.0,1,53418,26709.0,True,High Risk
INV000463,10,2024-01-09,2025-02-03,76.0,43.44444444444444,6,843755,84375.5,True,High Risk
INV000464,1,2025-01-22,2025-01-22,,,0,9163,9163.0,False,New
INV000465,5,2024-04-23,2025-05-12,236.0,96.0,3,537322,107464.4,True,Churned
INV000466,10,2024-01-26,2025-04-10,135.0,48.888888888888886,4,691867,69186.7,True,Churned
INV000467,10,2024-01-01,2025-05-25,272.0,56.666666666666664,4,65408,6540.8,True,Churned
INV000468,1,2024-02-02,2024-02-02,,,0,3014,3014.0,False,New
INV000469,12,2024-03-30,2025-05-27,104.0,38.45454545454545,5,1178685,98223.75,True,Churned
INV000470,4,2024-02-29,2025-05-19,311.0,148.33333333333334,3,565741,141435.25,True,Churned
INV000471,5,2024-01-14,2024-12-14,163.0,83.75,3,840782,168156.4,True,Churned
INV000472,3,2024-03-02,2025-03-28,314.0,195.5,2,354383,118127.66666666667,True,Churned
INV000473,8,2024-02-12,2025-01-24,190.0,49.57142857142857,2,1506280,188285.0,True,Churned
INV000474,5,2024-01-23,2025-03-12,203.0,103.5,3,25773,5154.6,True,Churned
INV000475,3,2024-01-23,2025-04-03,346.0,218.0,2,366110,122036.66666666667,True,Churned
INV000476,4,2024-01-05,2024-05-20,116.0,45.333333333333336,1,381910,95477.5,True,Churned
INV000477,10,2024-02-23,2025-03-31,93.0,44.666666666666664,5,2846388,284638.8,True,Churned
INV000478,3,2024-01-01,2024-03-02,36.0,30.5,1,385016,128338.66666666667,True,At Risk
INV000479,2,2024-08-06,2024-11-13,99.0,99.0,1,58383,29191.5,True,Churned
INV000480,9,2024-01-29,2025-04-26,164.0,56.625,3,966963,107440.33333333333,True,Churned
INV000481,10,2024-02-14,2025-05-28,117.0,52.111111111111114,5,2336031,233603.1,True,Churned
INV000482,10,2024-01-22,2025-03-20,202.0,47.0,3,1669754,166975.4,True,Churned
INV000483,11,2024-01-18,2025-05-25,216.0,49.3,5,948622,86238.36363636363,True,Churned
INV000484,1,2024-02-28,2024-02-28,,,0,44058,44058.0,False,New
INV000485,6,2024-01-26,2025-03-30,270.0,85.8,3,542383,90397.16666666667,True,Churned
INV000486,3,2024-03-31,2024-09-19,160.0,86.0,1,1009808,336602.6666666667,True,Churned
INV000487,7,2024-01-12,2025-04-15,121.0,76.5,5,872294,124613.42857142857,True,Churned
INV000488,7,2024-01-01,2025-03-27,203.0,75.16666666666667,5,1172431,167490.14285714287,True,Churned
INV000489,5,2024-05-06,2025-04-19,150.0,87.0,4,308094,61618.8,True,Churned
INV000490,3,2024-01-14,2024-09-01,163.0,115.5,2,416665,138888.33333333334,True,Churned
INV000491,12,2024-02-02,2025-05-22,136.0,43.18181818181818,4,2117561,176463.41666666666,True,Churned
INV000492,7,2024-01-30,2025-04-20,143.0,74.33333333333333,3,1258481,179783.0,True,Churned
INV000493,12,2024-03-01,2025-05-03,178.0,38.90909090909091,3,485825,40485.416666666664,True,Churned
INV000494,7,2024-02-09,2025-01-05,162.0,55.166666666666664,2,1163559,166222.7142857143,True,Churned
INV000495,12,2024-03-23,2025-05-21,142.0,38.54545454545455,4,1799071,149922.58333333334,True,Churned
INV000496,7,2024-04-10,2025-03-01,167.0,54.166666666666664,4,736381,105197.28571428571,True,Churned
INV000497,10,2024-01-26,2025-05-28,176.0,54.22222222222222,3,881675,88167.5,True,Churned
INV000498,4,2024-04-14,2025-02-04,231.0,98.66666666666667,2,896818,224204.5,True,Churned
INV000499,9,2024-01-28,2025-05-09,126.0,58.375,5,715152,79461.33333333333,True,Churned
INV000500,8,2024-02-24,2025-02-28,119.0,52.857142857142854,3,1216892,152111.5,True,Churned
INV000501,3,2024-02-16,2024-09-04,129.0,100.5,2,30878,10292.666666666666,True,Churned
INV000502,1,2024-12-15,2024-12-15,,,0,5007,5007.0,False,New
INV000503,4,2024-07-05,2024-11-25,72.0,47.666666666666664,2,702198,175549.5,True,High Risk
INV000504,1,2024-09-14,2024-09-14,,,0,2723,2723.0,False,New
INV000505,6,2024-03-06,2025-04-20,120.0,82.0,5,464433,77405.5,True,Churned
INV000506,3,2024-06-21,2024-11-11,80.0,71.5,2,30433,10144.333333333334,True,High Risk
INV000507,9,2024-01-28,2025-04-23,136.0,56.375,4,653580,72620.0,True,Churned
INV000508,2,2024-06-01,2024-10-03,124.0,124.0,1,440952,220476.0,True,Churned
INV000509,5,2024-06-29,2025-03-13,107.0,64.25,3,479989,95997.8,True,Churned
INV000510,4,2024-01-17,2025-04-11,190.0,150.0,3,534447,133611.75,True,Churned
INV000511,8,2024-01-21,2025-04-03,206.0,62.57142857142857,4,969412,121176.5,True,Churned
INV000512,12,2024-02-18,2025-05-30,112.0,42.45454545454545,5,348138,29011.5,True,Churned
INV000513,2,2025-02-01,2025-05-15,103.0,103.0,1,9171,4585.5,True,Churned
INV000514,8,2024-06-02,2025-03-31,135.0,43.142857142857146,3,1252941,156617.625,True,Churned
INV000515,3,2024-01-30,2025-02-12,341.0,189.5,2,713355,237785.0,True,Churned
INV000516,2,2024-03-19,2025-02-22,340.0,340.0,1,145169,72584.5,True,Churned
INV000517,5,2024-01-17,2025-05-07,308.0,119.0,3,513148,102629.6,True,Churned
INV000518,2,2024-04-02,2024-11-05,217.0,217.0,1,122149,61074.5,True,Churned
INV000519,6,2024-05-01,2025-05-07,149.0,74.2,4,725481,120913.5,True,Churned
INV000520,6,2024-02-23,2025-01-29,156.0,68.2,4,496222,82703.66666666667,True,Churned
INV000521,9,2024-04-15,2025-03-27,73.0,43.25,4,1888125,209791.66666666666,True,High Risk
INV000522,12,2024-01-12,2025-05-30,87.0,45.81818181818182,7,2234009,186167.41666666666,True,High Risk
INV000523,10,2024-01-16,2025-05-08,206.0,53.111111111111114,5,754087,75408.7,True,Churned
INV000524,10,2024-05-09,2025-05-15,91.0,41.22222222222222,5,1064264,106426.4,True,Churned
INV000525,8,2024-06-09,2025-05-19,126.0,49.142857142857146,3,626819,78352.375,True,Churned
INV000526,10,2024-02-20,2025-03-25,107.0,44.333333333333336,4,2080600,208060.0,True,Churned
INV000527,11,2024-01-03,2025-05-19,148.0,50.2,5,1270840,115530.90909090909,True,Churned
INV000528,1,2025-04-22,2025-04-22,,,0,5187,5187.0,False,New
INV000529,11,2024-02-12,2025-03-31,117.0,41.3,5,1420509,129137.18181818182,True,Churned
INV000530,5,2024-02-04,2025-04-16,206.0,109.25,3,139391,27878.2,True,Churned
INV000531,11,2024-07-17,2025-04-27,82.0,28.4,4,1450980,131907.27272727274,True,High Risk
INV000532,11,2024-01-11,2025-05-08,89.0,48.3,7,1049970,95451.81818181818,True,High Risk
INV000533,8,2024-02-20,2025-05-25,225.0,65.71428571428571,3,711728,88966.0,True,Churned
INV000534,2,2024-01-12,2024-09-11,243.0,243.0,1,446411,223205.5,True,Churned
